article_id,date,title,url,domain,tags,is_commentary,entities,relevance,event_id,burst_start_date,classification_status,summary
1080.0,2026-06-01 16:00:00,漢方によるフレグランスやブロックチェーンによる手数料1％EC、絵画を耳で見る音響空間などGARAGE Program第107期の3プロジェクトが100BANCHに入居 - PR TIMES,https://prtimes.jp/main/html/rd/p/000000288.000034018.html,prtimes.jp,実証実験、活用事例,0.0,100BANCH、GARAGE Program、JPYC EC,45.0,EVT-20260601-01,2026-06-01,done,100BANCHのアクセラレーションプログラム「GARAGE Program」第107期では、ブロックチェーン上のステーブルコイン「JPYC」を使用して手数料1%のEC「JPYC EC」を実現するプロジェクト、音で絵画を鑑賞する新たなインターフェースを制作する「Listen to the Painting」、そして漢方思想を現代都市に再構築するフレグランス商品を開発する「nonu」の3プロジェクトが2026年6月に入居しました。
1081.0,2026-06-01 19:06:21,日本の自民党、円建てステーブルコインでアジア決済の主導権確保に始動 - BigGo ファイナンス,https://finance.biggo.jp/news/_simgp4BpwxG186ND0cg,finance.biggo.jp,制度・規制、提携・連携、解説・論説,1.0,自由民主党ブロックチェーン政策パネル、片山さつき財務相、金融庁、アジア開発銀行,65.0,EVT-20260601-02,2026-06-01,done,日本の自民党ブロックチェーン政策パネルは、円建てステーブルコインをアジア地域の決済手段として育成し、暗号資産ETFの取引を認める法的枠組みを整備するよう政府に正式に要求した。ドル連動型ステーブルコインの急成長に対抗し、来年5月のアジア開発銀行年次総会を契機として、円ベースのデジタル決済インフラでアジア市場の主導権確保を目指す戦略である。
1082.0,2026-06-02 00:00:00,プレスリリース：～日本のクレジットカードで初！～ カード利用で貯まるポイントをステーブルコインに。2026年6月1日、ダイナースクラブのポイントを日本円ステーブルコイン「JPYC」に交換するサービスがスタート。（PR TIMES） - 毎日新聞,https://mainichi.jp/articles/20260602/pr2/00m/020/977000c,mainichi.jp,活用事例、取扱い・対応、提携・連携,0.0,三井住友トラストクラブ、ダイナースクラブ、HashPort,95.0,EVT-20260525-01,2026-05-25,done,2026年6月1日から、三井住友トラストクラブが発行するダイナースクラブカードとTRUST CLUBカードの利用で貯まるリワードポイントを、日本円ステーブルコイン「JPYC」に交換できるサービスがスタートします。このサービスは、JPYC株式会社とHashPort社が提供するノンカストディアルウォレット「HashPort Wallet」上で実施され、クレジットカードのポイントをステーブルコインに交換できる日本初の仕組みとなります。
1083.0,2026-06-02 14:34:38,日本円ステーブルコイン「JPYC」、累計発行額30億円を突破 - あたらしい経済,https://www.neweconomy.jp/posts/578666,neweconomy.jp,市場・統計,0.0,JPYC EX、ポリゴン、カイア,85.0,EVT-20260602-01,2026-06-02,done,"国内初の日本円建ステーブルコイン「JPYC」の累計発行額が30億円を突破し、累計口座開設数も19,000件を超えた。JPYCはイーサリアムなど4つのブロックチェーン上で発行・流通しており、昨年10月の発行開始以来、JPYC EXというプラットフォームを通じて日本円との1：1交換が可能となっている。"
1084.0,2026-06-02 16:00:00,"発行・償還プラットフォーム「JPYC EX」の累計口座開設数が19,000件、累計発行額が30億円を突破 - PR TIMES",https://prtimes.jp/main/html/rd/p/000000321.000054018.html,prtimes.jp,発行・資金、市場・統計,0.0,JPYC EX、Kaia、Unifi,95.0,EVT-20260602-01,2026-06-02,done,"JPYC株式会社の日本円ステーブルコイン発行・償還プラットフォーム「JPYC EX」は、2026年5月30日時点で累計口座開設数19,000件、累計発行額30億円を突破した。発行上限ルールの緩和やLINE上のweb3ウォレット「Unifi」対応により利便性が向上し、オンライン決済や実店舗決済、インセンティブ配布など多様なユースケースでの利用が拡大している。"
1085.0,2026-06-02 16:00:00,金融庁が「JPYC」を資金移動業の枠組みで位置づけ。法的枠組みの明確化で加速する資金移動業型・日本円ステーブルコイン第1号の未来 - 健美家,https://www.kenbiya.com/ar/ns/jiji/diversion/10174.html,kenbiya.com,制度・規制、解説・論説,1.0,金融庁、JPYC社、資金移動業,92.0,EVT-20260602-02,2026-06-02,done,金融庁はJPYCを暗号資産ではなく資金移動業の枠組みで位置づけ、電子決済手段として定義した。この法的明確化により、JPYCは既存の決済規制に基づく信頼性を獲得し、個人間送金、Web3サービス、国際送金など幅広い活用領域での普及が期待される。
1086.0,2026-06-02 16:00:00,日本円ステーブルコイン「JPYC」、累計発行額30億円を突破（あたらしい経済） - Yahoo!ニュース,https://news.yahoo.co.jp/articles/9bb15227d4b163d4998aad45e4caa1997b8a094b,news.yahoo.co.jp,市場・統計、制度・規制,0.0,JPYC EX、JPYC社、カイア,95.0,EVT-20260602-01,2026-06-02,done,"国内初の日本円建ステーブルコイン「JPYC」の累計発行額が30億円を突破し、累計口座開設数も19,000件を超えた。JPYCは昨年10月27日に発行開始され、現在イーサリアム、アバランチ、ポリゴン、カイアの4つのチェーン上で発行・流通しており、JPYC社は資金決済法に基づく資金移動業者の登録を得ている。"
1087.0,2026-06-02 16:00:00,JPYC、累計発行額30億円を突破（NADA NEWS） - Yahoo!ニュース,https://news.yahoo.co.jp/articles/1dbf254c1609c1b0c0cd17d45d711488e83d52d8,news.yahoo.co.jp,市場・統計、発行・資金,0.0,JPYC EX、Unifi、Kaia,95.0,EVT-20260602-01,2026-06-02,done,JPYC株式会社は6月2日、日本円ステーブルコイン「JPYC」の累計発行額が30億円を突破し、累計口座開設数が1万9000件に達したと発表した。2025年10月27日の正式発行開始から約7カ月での達成であり、JPYC EXのアップデートでは発行上限が「1日100万円」から「1回100万円」に変更されるとともにKaiaチェーンにも対応した。
1088.0,2026-06-02 16:00:00,自民党ブロックチェーン議連、円ステーブルコインのアジア決済活用を政府に提言（あたらしい経済） - Yahoo!ニュース,https://news.yahoo.co.jp/articles/0c899c67e828015c5a62235942a01babae425c44,news.yahoo.co.jp,提携・連携、制度・規制、市場・統計,0.0,自民党ブロックチェーン推進議員連盟、金融庁、片山さつき、神田潤一,75.0,EVT-20260601-02,2026-06-01,done,自民党ブロックチェーン推進議員連盟は、アジアにおける円建てステーブルコインの決済利用促進と暗号資産ETFの法整備を政府に提言した。2027年5月開催予定のアジア開発銀行第60回年次総会を機に、円建てステーブルコインやブロックチェーン・イノベーションの取り組みをアピールすることを目指している。
1089.0,2026-06-03 07:10:00,トークンかステーブルコインか。それともPayPayか？ 6月1日『新仲介業』がひらく、日本のデジタル金融インフラ - innovaTopia,https://innovatopia.jp/blockchain/blockchain-news/106710/,innovatopia.jp,制度・規制、解説・論説、競合・市場環境,1.0,JPYC、岡部典孝、金融庁、PayPay,75.0,EVT-20260602-02,2026-06-02,done,2026年6月1日に施行された「電子決済手段・暗号資産サービス仲介業」は、暗号資産交換業者などの委託を受けて売買・交換の媒介のみを行う登録制事業で、利用者資産の預託を禁止し所属制を採っている。PayPayマネーライト、円建てステーベルコイン、暗号資産トークンは法的性質と用途が異なり、役割分担の中で機能する。JPYCなどのステーブルコイン発行体がバックエンド機能を担い、新仲介業者がフロントの顧客接点を担う役割分担が制度として成立するようになった。
1090.0,2026-06-03 13:14:03,JPYC、累計発行額が30億円を突破｜7ヶ月で急成長の理由とは - Cryptonews,https://cryptonews.com/jp/news/jpyc-ex-stablecoin-issuance-surpasses-3-billion/,cryptonews.com,市場・統計、発行・資金,0.0,JPYC EX、JPYC株式会社、シリーズBラウンド,95.0,EVT-20260602-01,2026-06-02,done,JPYC株式会社の日本円ステーブルコイン「JPYC」の発行・償還プラットフォーム「JPYC EX」が、2025年10月のサービス開始から約7ヶ月で累計発行額30億円を突破した。シリーズBラウンドで累計約50億円の資金調達を実施し、複数のブロックチェーン対応やアップデートにより、企業やスタートアップによる決済・送金需要の高まりを背景に急速な成長を遂げている。
1091.0,2026-06-03 17:35:02,パナソニックとアクティアが提携｜ブロックチェーン基盤展開へ - Coinspeaker,https://www.coinspeaker.com/jp/panasonic-actia-blockchain-traceability-partnership/,coinspeaker.com,提携・連携,0.0,パナソニックHD、アクティア、Tracephere,5.0,,,done,パナソニックHDとアクティアは、ブロックチェーン基盤型トレーサビリティ・プラットフォーム「トレースフィア」の事業展開に向けた戦略的パートナーシップを締結した。パナソニックHDが技術開発を、アクティアが顧客対応とサービス提供を担当し、循環型経済の推進に向けたサプライチェーン全体のデータ追跡を目指す。
